state,18_and_over_population_male,18_and_over_population_female,"20_to_24_years	",25_to_34_years,"35_to_44_years	","45_to_54_years	",55_to_59_years,"60_to_64_years	",65_to_74_years,75_to_84_years,"85_years_and_over	","median_age(years)	",state_id,congressional_district,year
 Oregon,49.8,50.2,5.9,14.7,15.3,15,6.7,5.1,5.6,3.3,1.6,36.7,41,1,2008
 Oregon,49.2,50.8,6.2,13,12.3,14.6,6.8,6.2,8.3,5.8,2.2,39.7,41,2,2008
 Oregon,49.2,50.8,6.1,14.5,15.5,15.7,6.7,5.1,5.5,3.1,1.6,36.9,41,3,2008
 Oregon,48.6,51.4,7,13.3,11.9,14.6,7.2,6.1,8.5,5.5,2.5,40.2,41,4,2008
 Oregon,49.5,50.5,7.1,13.7,12.4,14.5,7.1,6,6.7,4,2.6,37.5,41,5,2008
 Pennsylvania,45.4,54.6,7.6,13,14,13,5.1,4.6,6.5,3.6,1.5,33.4,42,1,2008
 Pennsylvania,44.5,55.5,9.1,13.1,13.2,14,5.6,5,6.2,4.5,1.8,35.3,42,2,2008
 Pennsylvania,48.5,51.5,7.4,11.2,12.8,15.4,6.8,5.6,7.7,5.4,2.7,40,42,3,2008
 Pennsylvania,47.2,52.8,4.9,10.1,13.2,17.3,7,5.7,8.4,6.3,3.1,43.6,42,4,2008
 Pennsylvania,49.9,50.1,8.9,11.8,12.8,14.5,6.1,5.3,8,5.9,2.4,38.7,42,5,2008
 Pennsylvania,47.7,52.3,6.5,11.6,14.4,15.6,6.3,5.3,6.6,4.7,1.9,38.7,42,6,2008
 Pennsylvania,48,52,6.4,10.7,14,15.6,6.6,5.6,7.1,5.5,2.2,39.9,42,7,2008
 Pennsylvania,49,51,5.8,10.3,14.2,17.7,7.5,5.3,7.5,4.4,2,41.6,42,8,2008
 Pennsylvania,48.7,51.3,6,12.9,13,14.9,6.5,5.9,8.4,5.7,2.6,40.6,42,9,2008
 Pennsylvania,48.9,51.1,5.8,11.6,13.3,15.9,7,5.7,8.3,6.3,2.4,42.1,42,10,2008
 Pennsylvania,47.7,52.3,6.9,12,13.8,15,6.4,5.3,7.7,5.9,2.8,40.3,42,11,2008
 Pennsylvania,48.2,51.8,6.5,11.4,13,15.3,7,5.8,8.3,7.1,3.2,42.5,42,12,2008
 Pennsylvania,47.7,52.3,5.1,10,14.6,16.7,6.4,5.3,6.9,5.7,3.1,41.5,42,13,2008
 Pennsylvania,46.8,53.2,9.3,11.4,12,15.5,6.6,5.5,7.5,6.3,2.6,40,42,14,2008
 Pennsylvania,48,52,6.2,11.6,14.1,15.5,6.4,5.1,6.8,5.8,2.4,39.7,42,15,2008
 Pennsylvania,48.8,51.2,6.3,12.7,13,15,6,4.9,6.9,4.7,2.2,37.2,42,16,2008
 Pennsylvania,48.6,51.4,5.5,12.6,14.1,15.8,6.8,5.4,7.4,5.8,2.3,40.3,42,17,2008
 Pennsylvania,47.6,52.4,5.3,10.1,14.4,16.7,7.7,6,7.6,6.3,2.5,43.2,42,18,2008
 Pennsylvania,48.6,51.4,6.2,13,14.3,15.4,6.3,5.5,7.3,4.9,2.2,39.3,42,19,2008
 Rhode Island,47.4,52.6,7.7,13.4,13.9,14.6,6.4,5,6.9,5.2,2.8,38.5,44,1,2008
 Rhode Island,47.8,52.2,7.3,11.2,14.3,16.1,6.4,5.2,6.8,4.8,2,39.1,44,2,2008
 South Carolina,48,52,6.8,13.5,14.1,13.9,6,6,7.6,4.5,1.5,37.4,45,1,2008
 South Carolina,48.1,51.9,7.1,13,13.9,14.1,6.3,5.3,6.9,4.1,1.8,36.8,45,2,2008
 South Carolina,48,52,6.7,12.4,13.3,14.1,6.6,5.9,8.2,5.1,1.9,39.1,45,3,2008
 South Carolina,48.1,51.9,6.3,12.8,14.5,14.5,6.6,5.6,7.1,4.4,1.5,37.7,45,4,2008
 South Carolina,47.7,52.3,6.9,11.9,14.3,14.7,6.3,5.8,7.1,4.2,1.5,38.1,45,5,2008
 South Carolina,47,53,7.5,12,12.6,14.2,6.9,5.7,7.1,4.2,1.3,36.8,45,6,2008
 South Dakota,49.2,50.8,7,12.3,12,14.9,6.4,5.1,6.9,5.2,2.2,37.6,46,0,2008
 Tennessee,48.3,51.7,5.6,13.4,13.9,14.4,6.8,6.1,9,5.3,1.9,40.4,47,1,2008
 Tennessee,47.8,52.2,6.8,13.2,14,14.9,6.2,5.9,7.7,4.8,1.6,38.4,47,2,2008
 Tennessee,47.4,52.6,6,12.8,13.4,14.4,6.8,6.1,8.2,4.8,1.9,39.3,47,3,2008
 Tennessee,48.1,51.9,5.4,13.3,13.6,14,6.3,6,8.7,5.3,2,39.5,47,4,2008
 Tennessee,48.2,51.8,6.4,14.1,15.5,15.4,6.3,4.8,6,3.6,1.4,36.8,47,5,2008
 Tennessee,48.9,51.1,6.9,14.6,14.6,14,5.8,4.7,6.4,3.6,1.3,35.3,47,6,2008
 Tennessee,48.3,51.7,5.3,12.6,14.9,15.9,6.7,5.9,5.9,3.4,1.1,37.7,47,7,2008
 Tennessee,47.5,52.5,6.6,12.3,13.9,14.3,6.2,5.4,7.4,4.8,1.8,37.9,47,8,2008
 Tennessee,46.5,53.5,7.5,13.9,13.2,14.6,6.3,4.7,5.7,3.5,1.5,34.4,47,9,2008
