state,18_and_over_population_male,18_and_over_population_female,"20_to_24_years	",25_to_34_years,35_to_44_years,45_to_54_years,55_to_59_years,"60_to_64_years	","65_to_74_years	","75_to_84_years	","85_years_and_over	","median_age(years)	",state_id,congressional_district,year
 Alabama,47.6,52.4,5.8,12.8,12,12.5,6,7.2,11.5,5.9,2,40.9,1,1,2022
 Alabama,47.5,52.5,6.1,13.8,12.4,11.9,6.5,6.3,10.6,5.9,1.6,39.1,1,2,2022
 Alabama,47.7,52.3,8,12.4,12.2,12.1,6.5,6.7,11.2,5.6,1.5,39.4,1,3,2022
 Alabama,48.3,51.7,6.3,11.8,12.5,12.3,6.7,6.5,11.2,6,1.7,40.8,1,4,2022
 Alabama,48.7,51.3,6.4,13.1,12.8,12.5,6.5,7.5,10.1,5.6,1.6,40.2,1,5,2022
 Alabama,47.7,52.3,6.6,12.2,13.9,12.9,6.3,6.3,10.3,5.2,1.5,39.8,1,6,2022
 Alabama,45.7,54.3,8.4,13.9,11.5,11,5.4,6.6,10.5,4.8,1.9,36.5,1,7,2022
 Alaska,53.2,46.8,7.1,15.5,14.3,11.2,5.9,5.9,9.4,3.7,0.8,35.9,2,0,2022
 Arizona,48.2,51.8,5.8,13.9,12.2,13.6,6.8,7.3,11.3,7.3,2.5,43.9,4,1,2022
 Arizona,50.2,49.8,6.5,12.1,11.1,10.7,5.7,7.4,13.6,7.7,1.7,41.9,4,2,2022
 Arizona,50.3,49.7,8.6,17.6,14.5,11.4,4.3,4.4,5.5,2.4,0.8,31,4,3,2022
 Arizona,51.1,48.9,9.1,18,12.7,10.5,5.5,5.7,8.4,5,1.5,34.6,4,4,2022
 Arizona,48.9,51.1,6,11.9,13.6,12.8,6.3,5.6,9.8,5.6,1.3,38.3,4,5,2022
 Arizona,49.1,50.9,6.3,11.8,11.6,10.5,5.6,6.9,14.2,9,2.9,44.1,4,6,2022
 Arizona,50.7,49.3,9.8,14.8,12.4,11.1,5,5.5,8.6,4.8,1.3,34,4,7,2022
 Arizona,48.1,51.9,6.2,12.4,12,12.2,5.9,6.3,12.4,8.4,2.4,42.6,4,8,2022
 Arizona,50.2,49.8,5.7,12.2,13.1,11.7,5.8,6.7,11.9,7.6,1.6,41.5,4,9,2022
 Arkansas,49.2,50.8,6,11.6,12.3,12.5,6.3,6.9,11.2,6.2,1.9,41.1,5,1,2022
 Arkansas,47.2,52.8,7.6,13.2,12.8,11.9,6,6.6,10,5.5,1.7,38.6,5,2,2022
 Arkansas,49.4,50.6,7.7,14.4,13.9,11.4,5.4,5.7,8.6,4.4,1.5,35.6,5,3,2022
 Arkansas,49.2,50.8,6.3,11.3,11.8,12,6.3,7.2,11.7,6.2,2,41,5,4,2022
 California,50,50,7.6,12.8,12.6,11,5.8,6.3,11.1,5.8,2,38.7,6,1,2022
 California,48.7,51.3,5.1,11,12.4,12.9,6.8,7.4,13.8,7.5,2.3,45.5,6,2,2022
 California,49.2,50.8,4.7,11.4,13.5,12.5,6.3,7.1,12.9,6.8,2.7,43.7,6,3,2022
 California,49,51,8.7,12.5,12.8,11.3,5.9,6.6,11,6,2,39.3,6,4,2022
 California,49.2,50.8,5.5,12.2,12.9,12,5.9,6.9,12,6.3,2.3,41.4,6,5,2022
 California,48.4,51.6,6,15.6,15,11.7,5.9,5.8,8.8,4.2,1.6,36.6,6,6,2022
 California,48.7,51.3,6.8,15,13.8,12.1,5.9,5.9,9.1,4.7,1.9,37.3,6,7,2022
 California,48.2,51.8,6.6,13.9,14.5,12.2,6.1,6.2,10.1,4.6,1.9,38.7,6,8,2022
 California,49.2,50.8,6.9,14,13.7,11.9,5.9,5.3,8.1,4.3,1.3,35.4,6,9,2022
 California,49.4,50.6,5.2,11,14.6,14.7,6.6,6.3,9.6,5.4,2.1,41.4,6,10,2022
 California,51.1,48.9,5.3,20.8,16.6,12.8,6.2,5.5,10,5.5,2.5,39.7,6,11,2022
 California,48.8,51.2,7,16.3,15.5,12.7,5.8,5.5,9.4,5,1.8,38.3,6,12,2022
 California,50,50,7.4,13.8,13.2,11.5,5.4,4.7,7.2,3.1,1.1,32.2,6,13,2022
 California,48.6,51.4,4.5,14.6,15.2,14,6.6,6.4,9.2,4.8,2.1,40.6,6,14,2022
 California,49.2,50.8,5.3,14.4,15,13.9,6.4,6.1,10.1,5.5,2.6,41.3,6,15,2022
 California,49.7,50.3,5.4,13.4,13.5,13.5,6,6.7,9.8,5.6,2.5,40.6,6,16,2022
 California,51.3,48.7,5.9,19.2,15.8,12.8,6.3,6,7.4,4.2,1.8,37.4,6,17,2022
 California,51.6,48.4,8.2,14.9,13.3,12.3,6.1,5.4,7.5,3.4,1.4,34.5,6,18,2022
 California,49,51,7,11.5,13.3,12.8,6.2,6.4,11.6,6.4,2.2,41.4,6,19,2022
 California,49.8,50.2,6.7,14.5,13.4,11.2,5.6,5.5,8.5,4.6,1.5,35.3,6,20,2022
 California,49.1,50.9,7.2,15.2,13.9,10.3,4.7,5,6.5,3.4,1.3,32,6,21,2022
 California,50.9,49.1,8.4,15.7,13.2,11,4.7,4.4,6,2.6,0.9,30.3,6,22,2022
